Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,CALC,NObeyesdad,Gender_Female,Gender_Male,MTRANS_Automobile,MTRANS_Bike,MTRANS_Motorbike,MTRANS_Public_Transportation,MTRANS_Walking,TUE_Target,Basal Metabolic Rate,BMI
23.745833,1.756772,117.326523,1,1,1.537505,3.0,1,0,2.0,0,1.631912,1,5,0,1,0,0,0,1,0,1,1520.6855606999998,38.01591068599663
23.327836,1.754439,119.441207,1,1,1.893428,3.0,1,0,2.0,0,1.917383,1,5,0,1,0,0,0,1,0,1,1552.4874461,38.804102022830456
23.411141,1.755142,119.192922,1,1,2.007845,2.954446,1,0,1.968796,0,1.587406,1,5,0,1,0,0,0,1,0,1,1548.5229825999998,38.69242494504585
39.825592,1.706741,108.012603,1,1,2.487781,3.755976,1,0,1.0,0,1.860765,0,5,0,1,1,0,0,0,0,0,1283.4923405,37.07995423656283
36.839761,1.74285,106.421042,1,1,2.541785,2.902639,1,0,1.0,0,1.668961,0,5,0,1,1,0,0,0,0,0,1282.1721506,35.035432687048434
33.789301,1.6811,102.523111,1,1,2.813775,2.372705,1,0,1.0,0,1.979355,0,5,0,1,0,0,0,1,0,0,1249.2048739,36.27727688815064
34.161998,1.705682,103.067766,1,1,2.562687,2.100918,1,0,1.458545,0,1.167856,0,5,0,1,0,0,0,1,0,1,1254.2552178,35.42637618642961
22.580038,1.849507,121.560938,1,1,3.0,2.272801,1,0,1.560064,0,0.79677,1,5,0,1,0,0,0,1,0,0,1587.0881271999997,35.53710813782194
22.851721,1.853373,121.737836,1,1,2.922511,2.692889,1,0,1.809531,0,0.478595,1,5,0,1,0,0,0,1,0,0,1587.6835153999998,35.4405059839478
23.254934,1.84753,122.06261,1,1,3.0,2.280545,1,0,1.591597,0,0.932783,1,5,0,1,0,0,0,1,0,0,1589.3618558,35.76017650366873
22.343204,1.87034,121.458232,1,1,2.836055,2.675411,1,0,1.711666,0,0.93732,1,5,0,1,0,0,0,1,0,0,1587.3956911999999,34.7204888366001
24.006271,1.607787,100.783434,1,1,2.880759,1.487674,1,0,1.01378,0,1.00109,0,5,0,1,0,0,0,1,0,2,1291.5293379999998,38.98810494903576
24.001196,1.603091,100.209405,1,1,3.0,1.02075,1,0,1.0,0,0.233056,0,5,0,1,0,0,0,1,0,2,1283.6761707,38.993492193451
20.156664,1.620109,103.393354,1,1,2.766441,1.240424,1,0,1.413218,0,0.165269,0,5,0,1,0,0,0,1,0,1,1353.5241796,39.39164836817944
23.360307,1.610647,100.642257,1,1,2.997524,1.154318,1,0,1.238057,0,1.1293,0,5,0,1,0,0,0,1,0,2,1294.0020683,38.79534619165311
28.986237,1.758618,113.501549,1,1,2.320201,3.0,1,0,2.164784,0,0.0,1,5,0,1,1,0,0,0,0,2,1432.6578996999997,36.69938281009856
29.713169,1.763259,113.215814,1,1,2.181057,3.0,1,0,2.08554,0,0.0,1,5,0,1,1,0,0,0,0,2,1423.8233976,36.41454391883929
27.394123,1.764138,112.323213,1,1,1.924632,3.0,1,0,2.006595,0,0.1768,1,5,0,1,1,0,0,0,0,1,1427.3686716999998,36.091456453914304
24.912254,1.75596,112.277567,1,1,1.397468,3.0,1,0,2.01897,0,0.665439,1,5,0,1,1,0,0,0,0,1,1443.5791407000002,36.41361162181951
25.526746,1.783381,115.347176,1,1,2.191429,3.0,1,0,2.102709,0,1.32534,1,5,0,1,0,0,0,1,0,1,1481.5913434000001,36.267589840829714
25.523127,1.786532,114.534678,1,1,2.100177,3.0,1,0,2.099687,0,1.281165,1,5,0,1,0,0,0,1,0,1,1470.5004849999998,35.88520239224693
25.822348,1.766626,114.187096,1,1,2.075321,3.0,1,0,2.144838,0,1.501754,1,5,0,1,0,0,0,1,0,1,1463.6043787999997,36.58708358390632
25.879411,1.765464,114.144378,1,1,1.626369,3.0,1,0,2.109697,0,1.352973,1,5,0,1,0,0,0,1,0,1,1462.6253038,36.621556046977354
30.361365,1.75853,111.635463,1,1,1.263216,3.219347,1,0,1.981782,0,0.482625,1,5,0,1,1,0,0,0,0,0,1397.7412110999999,36.099618691661966
30.451174,1.758539,111.950413,1,1,1.067909,3.656401,1,0,1.98459,0,0.054238,1,5,0,1,1,0,0,0,0,0,1401.4453698999998,36.20109369077696
40.564513,1.748015,109.758736,1,1,2.310751,3.220181,1,0,1.006643,0,1.15804,0,5,0,1,1,0,0,0,0,0,1302.5960698,35.92103047257663
40.501722,1.744974,111.169678,1,1,2.294259,2.850948,1,0,1.87029,0,0.917014,0,5,0,1,1,0,0,0,0,0,1322.337749,36.5097136695882
30.315784,1.701566,103.743534,1,1,2.57649,2.187145,1,0,1.38107,0,1.928275,0,5,0,1,0,0,0,1,0,1,1289.6469146,35.83137216980573
33.293166,1.696412,103.250355,1,1,2.679664,2.415522,1,0,1.0,0,1.987296,0,5,0,1,0,0,0,1,0,0,1262.6183947,35.878054212478794
30.638944,1.680489,102.004554,1,1,2.938687,2.138375,1,0,1.251715,0,1.181811,0,5,0,1,0,0,0,1,0,1,1263.5200155999999,36.12003921970683
29.791101,1.703317,102.592171,1,1,2.654792,1.077331,1,0,1.345407,0,0.327418,0,5,0,1,0,0,0,1,0,1,1277.4498408999998,35.36089578948043
31.205668,1.877732,127.161381,1,1,2.731368,3.0,1,1,1.486824,0,1.485978,1,5,0,1,0,0,0,1,0,2,1605.3010373000002,36.06517308235856
30.899219,1.909639,129.013178,1,1,2.22259,3.0,1,1,1.591909,0,1.392026,1,5,0,1,0,0,0,1,0,1,1632.9140444000002,35.37785701101878
29.669219,1.909188,129.19449,1,1,2.432355,3.0,1,0,1.336526,0,1.63812,1,5,0,1,0,0,0,1,0,1,1643.7597638,35.44431600755675
30.595632,1.910672,129.232708,1,1,2.497548,3.0,1,0,1.362583,0,1.144076,1,5,0,1,0,0,0,1,0,1,1637.991162,35.39974766201641
30.554956,1.779136,120.60094,1,1,2.671238,3.0,1,0,2.145368,0,0.882709,1,5,0,1,1,0,0,0,0,1,1519.3548572,38.100651137738865
31.571392,1.767485,120.158049,1,1,2.57691,3.0,1,0,2.080187,0,1.04268,1,5,0,1,1,0,0,0,0,1,1506.3172307,38.462844093685554
30.577944,1.783953,120.613561,1,1,2.341999,3.0,1,0,2.299878,0,0.565242,1,5,0,1,1,0,0,0,0,1,1519.3955315,37.899137214325116
30.717727,1.76714,120.344402,1,1,2.117121,3.0,1,0,2.193008,0,0.992829,1,5,0,1,1,0,0,0,0,2,1514.6734638,38.537539097700524
26.734476,1.816197,119.622764,1,1,2.247037,3.0,1,0,2.718408,0,0.763595,1,5,0,1,0,0,0,1,0,0,1532.118415,36.26502031183218
26.699317,1.839941,119.956651,1,1,2.244654,3.0,1,0,2.795752,0,0.839481,1,5,0,1,0,0,0,1,0,0,1537.0504680999998,35.433702812562004
25.659092,1.84842,117.631707,1,1,2.128574,3.0,1,0,2.531984,0,1.003294,1,5,0,1,0,0,0,1,0,1,1512.3146602999998,34.428894775914415
26.348156,1.830317,117.75701,1,1,2.068834,3.0,1,0,2.543841,0,1.217993,1,5,0,1,0,0,0,1,0,1,1509.2551611999997,35.15071334083062
37.638102,1.750085,118.114184,1,1,2.073224,3.0,1,0,2.024035,0,0.131371,1,5,0,1,1,0,0,0,0,0,1436.9756521999998,38.564150493584386
37.765356,1.763582,117.86159,1,1,2.145114,2.888193,1,0,2.038128,0,0.852344,1,5,0,1,1,0,0,0,0,0,1432.7172722,37.89491877328083
28.255199,1.816547,120.699119,1,1,2.997951,3.0,1,0,2.715856,0,0.739881,1,5,0,1,1,0,0,0,0,1,1536.5253120999998,36.57723075995545
27.931432,1.805445,119.484614,1,1,2.911312,3.0,1,0,2.501808,0,0.94676,1,5,0,1,1,0,0,0,0,1,1522.0326991999998,36.655863883391646
25.492855,1.770124,114.163921,1,1,2.159033,3.0,1,0,2.116399,0,1.331526,1,5,0,1,0,0,0,1,0,1,1465.5449236999998,36.43522832900655
25.550506,1.77274,114.254278,1,1,2.175276,3.0,1,0,2.128176,0,1.306476,1,5,0,1,0,0,0,1,0,1,1466.4038678000002,36.35652631335632
25.542454,1.763215,115.10813,1,1,2.21965,3.0,1,0,2.165408,0,1.315045,1,5,0,1,0,0,0,1,0,1,1478.1087688,37.02503306004447
25.758307,1.766547,115.45845,1,1,2.203962,3.0,1,0,2.15687,0,1.289421,1,5,0,1,0,0,0,1,0,2,1481.4570124,36.997751387498134
29.981494,1.773181,112.348722,1,1,1.947495,3.0,1,0,2.042073,0,0.0,1,5,0,1,1,0,0,0,0,1,1410.1692371999998,35.73238448125317
29.891473,1.76003,112.409191,1,1,2.262292,3.0,1,0,2.115354,0,0.0,1,5,0,1,1,0,0,0,0,1,1411.5440503,36.28788706303818
26.778684,1.780089,113.15464,1,1,2.219186,3.0,1,0,2.092326,0,0.545919,1,5,0,1,1,0,0,0,0,2,1443.0239618,35.70992468899231
28.377958,1.766946,113.235538,1,1,2.314175,3.0,1,0,2.151809,0,0.0,1,5,0,1,1,0,0,0,0,2,1433.1914861999999,36.269051114383686
26.199321,1.885119,121.065052,1,1,2.423291,3.0,1,0,2.902682,0,1.243567,1,5,0,1,0,0,0,1,0,1,1555.8614245999997,34.06757742059983
27.266287,1.828276,120.872294,1,1,2.637202,3.0,1,0,2.966647,0,1.159598,1,5,0,1,0,0,0,1,0,1,1545.6810562,36.16123447286363
27.635029,1.806227,120.423567,1,1,2.974006,3.0,1,0,2.565828,0,0.690269,1,5,0,1,0,0,0,1,0,2,1536.9158057,36.9119362539363
26.899886,1.812919,119.841446,1,1,2.347942,3.0,1,0,2.730663,0,0.689371,1,5,0,1,0,0,0,1,0,1,1533.9731804,36.4628188186233
22.758998,1.859717,121.284533,1,1,2.654076,2.574108,1,0,1.78471,0,1.170537,1,5,0,1,0,0,0,1,0,0,1582.1355006999997,35.068056549499204
22.771001,1.86516,121.527369,1,1,2.739,2.740492,1,0,1.824561,0,1.094839,1,5,0,1,0,0,0,1,0,0,1585.4079484999997,34.93348469464656
23.826684,1.783609,120.921535,1,1,2.591292,2.956422,1,0,2.31083,0,1.48524,1,5,0,1,0,0,0,1,0,1,1569.5216232999999,38.01056641810793
24.186273,1.794827,120.919703,1,1,2.611847,2.749334,1,0,2.364849,0,1.141708,1,5,0,1,0,0,0,1,0,1,1567.1074096999998,37.536336486860556
30.945369,1.759647,120.009392,1,1,2.766612,3.0,1,0,2.173417,0,1.089344,1,5,0,1,1,0,0,0,0,2,1508.4983962,38.758247229484454
31.490699,1.773521,120.209711,1,1,2.777165,3.0,1,0,2.106861,0,0.925941,1,5,0,1,1,0,0,0,0,1,1507.6038924999998,38.21790552752661
31.56724,1.753327,118.26569,1,1,2.232836,3.0,1,0,2.146398,0,0.886817,1,5,0,1,1,0,0,0,0,1,1480.349356,38.47095156644997
30.444081,1.761068,118.370628,1,1,2.571274,3.0,1,0,2.224164,0,1.018158,1,5,0,1,1,0,0,0,0,2,1489.4631928,38.16732301071855
31.199261,1.848845,125.077863,1,1,2.49619,3.0,1,1,1.662117,0,0.992371,1,5,0,1,0,0,0,1,0,1,1576.6559732999997,36.59143540842316
31.190219,1.842812,125.973927,1,1,2.151335,3.0,1,1,1.491169,0,0.883542,1,5,0,1,0,0,0,1,0,1,1588.9633707,37.09527582273026
30.575349,1.825449,124.95278,1,1,2.01695,3.0,1,0,1.83412,0,0.797209,1,5,0,1,0,0,0,1,0,1,1579.0679578,37.49786273388686
30.702559,1.86198,126.418413,1,1,2.927187,3.0,1,0,1.508796,0,0.902776,1,5,0,1,0,0,0,1,0,2,1598.4647568999999,36.46366437782082
25.057878,1.763987,113.069667,1,1,1.412566,3.0,1,0,2.002495,0,1.592795,1,5,0,1,0,0,0,1,0,1,1453.4808024999998,36.33752576670109
25.151286,1.761519,112.835195,1,1,1.289315,3.0,1,0,2.007348,0,1.376217,1,5,0,1,0,0,0,1,0,1,1449.6210217,36.36385521864256
25.137087,1.772045,114.067936,1,1,1.624366,3.0,1,0,2.081719,0,1.538922,1,5,0,1,0,0,0,1,0,1,1466.6587565999998,36.325708252809015
25.3292,1.771817,114.004832,1,1,1.528331,3.0,1,0,2.079353,0,1.522429,1,5,0,1,0,0,0,1,0,1,1464.4867233999998,36.314956675457644
25.66668,1.79858,117.93329,1,1,2.037042,3.0,1,0,2.43699,0,1.016254,1,5,0,1,0,0,0,1,0,1,1516.1455489999998,36.456661401812966
25.01277,1.788586,117.849351,1,1,2.191108,2.993856,1,0,2.444917,0,1.055854,1,5,0,1,0,0,0,1,0,1,1519.3922026999999,36.838975268495474
25.047945,1.803207,118.332966,1,1,1.431346,3.0,1,0,2.098959,0,1.110868,1,5,0,1,0,0,0,1,0,1,1525.8516432000001,36.392725435990926
25.426457,1.836592,118.377601,1,1,1.84199,3.0,1,0,2.503244,0,1.226019,1,5,0,1,0,0,0,1,0,1,1524.0561860999999,35.094912017005655
37.207082,1.762921,118.40174,1,1,2.13683,2.993084,1,0,1.885926,0,0.615298,1,5,0,1,1,0,0,0,0,0,1443.9102854,38.09714075173541
38.10894,1.752863,119.201465,1,1,2.499388,2.989791,1,0,1.959777,0,0.6081,1,5,0,1,1,0,0,0,0,1,1448.6835935,38.795883379494384
38.644441,1.768235,117.792268,1,1,2.230742,2.920373,1,0,1.831187,0,0.756277,1,5,0,1,1,0,0,0,0,0,1425.8130478,37.673573651848336
38.112989,1.766888,118.134898,1,1,2.240757,2.911568,1,0,1.895876,0,0.822186,1,5,0,1,1,0,0,0,0,0,1434.1142174000001,37.8407877079368
24.825393,1.603501,101.038263,1,1,2.996186,1.134042,1,0,1.270166,0,0.073065,0,5,0,1,0,0,0,1,0,2,1289.4290357,39.295914593578416
26.624342,1.690262,103.180918,1,1,2.649406,1.120102,1,0,1.153286,0,0.216908,0,5,0,1,0,0,0,1,0,1,1306.9843609999998,36.11530872452178
33.722449,1.712905,103.276087,1,1,2.525884,2.040582,1,0,1.0,0,1.67036,0,5,0,1,0,0,0,1,0,1,1260.1342637,35.19923464882163
32.516469,1.695735,102.784864,1,1,2.736647,2.015675,1,0,1.0,0,1.977918,0,5,0,1,0,0,0,1,0,1,1261.5193226000001,35.74482682607695
23.881938,1.829971,121.04172,1,1,2.684335,2.711238,1,0,2.732331,0,1.156024,1,5,0,1,0,0,0,1,0,1,1571.0242405999998,36.144870371209464
23.319635,1.84629,121.248035,1,1,3.0,2.695396,1,0,2.628816,0,0.975384,1,5,0,1,0,0,0,1,0,0,1577.7560115,35.569263609251415
23.912387,1.774983,119.081804,1,1,2.425503,2.996834,1,0,2.017602,0,1.580263,1,5,0,1,0,0,0,1,0,1,1543.6913982,37.796972040893266
24.982997,1.78968,118.436166,1,1,1.469384,2.996444,1,0,2.067741,0,1.082236,1,5,0,1,0,0,0,1,0,1,1527.6394946,36.9771615273507
24.511445,1.852664,121.310257,1,1,2.906269,2.894142,1,0,2.435489,0,1.266739,1,5,0,1,0,0,0,1,0,1,1570.5360148999998,35.34306403516971
24.05331,1.872561,121.471077,1,1,2.808027,2.683061,1,0,2.640483,0,1.280191,1,5,0,1,0,0,0,1,0,0,1575.9540518999997,34.641838603860705
22.906886,1.81955,120.775439,1,1,2.636719,2.806341,1,0,1.967591,0,1.525384,1,5,0,1,0,0,0,1,0,1,1573.9544394999998,36.47964777077644
23.147644,1.815514,120.337664,1,1,2.996717,2.791366,1,0,2.626309,0,1.194898,1,5,0,1,0,0,0,1,0,1,1566.2995876,36.50920466882468
24.001889,1.614075,100.245302,1,1,2.880483,1.703299,1,0,1.006378,0,1.076729,0,5,0,1,0,0,0,1,0,2,1284.2181672,38.47836471590033
24.002404,1.609418,100.078367,1,1,2.885693,1.685134,1,0,1.011849,0,0.503105,0,5,0,1,0,0,0,1,0,2,1281.9043707,38.63692027576923
30.71516,1.650189,101.141277,1,1,2.913452,2.269799,1,0,1.0,0,1.889937,0,5,0,1,0,0,0,1,0,1,1251.0233518999999,37.141638359382476
30.64243,1.653876,102.583895,1,1,2.919526,2.142328,1,0,1.175714,0,0.958555,0,5,0,1,0,0,0,1,0,1,1271.3002175,37.503629072594066
20.068432,1.657132,105.580491,1,1,2.724121,1.437959,1,0,1.590418,0,0.029603,0,5,0,1,0,0,0,1,0,2,1384.2730490999998,38.447620761168636
20.914366,1.644751,101.067988,1,1,2.801992,1.343117,1,0,1.128942,0,0.233987,0,5,0,1,0,0,0,1,0,1,1316.6375018,37.36055351397437
25.512048,1.660761,104.321463,1,1,2.748971,1.213431,1,0,1.448875,0,0.128548,0,5,0,1,0,0,0,1,0,2,1330.0259216999998,37.82329793041324
26.844812,1.69151,102.59518,1,1,2.680375,1.089048,1,0,1.366238,0,0.181324,0,5,0,1,0,0,0,1,0,2,1297.4667944,35.85731930096215
25.919241,1.611462,102.093223,1,1,3.0,3.0,1,0,1.023328,0,0.05093,1,6,1,0,0,0,0,1,0,1,1516.1751396999998,39.3148639098582
26.0,1.584782,105.055597,1,1,3.0,3.0,1,0,1.197667,0,0.0,1,6,1,0,0,0,0,1,0,1,1544.1863388000002,41.829255555314724
18.233541,1.792378,137.859737,1,1,3.0,3.0,1,0,2.838893,0,1.990317,1,6,1,0,0,0,0,1,0,1,1895.9821129,42.91194863465988
18.147705,1.802257,149.935848,1,1,3.0,3.0,1,0,2.181811,0,1.995582,1,6,1,0,0,0,0,1,0,1,2012.3339898999996,46.16066303580928
26.0,1.65632,111.93301,1,1,3.0,3.0,1,0,2.774014,0,0.0,1,6,1,0,0,0,0,1,0,1,1610.3382719999997,40.80089507680683
26.0,1.600762,105.448264,1,1,3.0,3.0,1,0,1.031354,0,0.0,1,6,1,0,0,0,0,1,0,1,1547.984706,41.151521966582955
25.902283,1.678658,104.954834,1,1,3.0,3.0,1,0,1.66616,0,0.210351,1,6,1,0,0,0,0,1,0,1,1543.8472606999999,37.24585918726152
25.540865,1.678201,109.900472,1,1,3.0,3.0,1,0,1.471664,0,0.143955,1,6,1,0,0,0,0,1,0,1,1593.0232274999998,39.02218706823798
22.39251,1.65563,121.205171,1,1,3.0,3.0,1,0,1.347559,0,0.462951,1,6,1,0,0,0,0,1,0,1,1716.3049786,44.21753967728279
21.305402,1.694952,133.76473,1,1,3.0,3.0,1,0,1.338241,0,1.92628,1,6,1,0,0,0,0,1,0,1,1842.0569321999997,46.5614835851868
26.0,1.622771,109.959714,1,1,3.0,3.0,1,0,2.679137,0,0.0,1,6,1,0,0,0,0,1,0,1,1591.3342421999998,41.75602276186781
26.0,1.583889,110.545378,1,1,3.0,3.0,1,0,2.578292,0,0.0,1,6,1,0,0,0,0,1,0,1,1596.8866289999999,44.06472901796858
21.334585,1.729045,131.529267,1,1,3.0,3.0,1,0,1.302193,0,1.742453,1,6,1,0,0,0,0,1,0,1,1820.5206947,43.995656962866576
22.978655,1.664622,114.465425,1,1,3.0,3.0,1,0,2.408442,0,0.194056,1,6,1,0,0,0,0,1,0,1,1648.8647211,41.308846213676674
21.01245,1.747773,127.902844,1,1,3.0,3.0,1,0,1.705218,0,0.390937,1,6,1,0,0,0,0,1,0,1,1787.2547788,41.87069304752408
21.056059,1.730113,152.094362,1,1,3.0,3.0,1,0,2.374958,0,0.750111,1,6,1,0,0,0,0,1,0,1,2019.2566012999998,50.81175280566433
18.771001,1.746652,133.800129,1,1,3.0,3.0,1,0,2.869234,0,1.465931,1,6,1,0,0,0,0,1,0,1,1854.4015072999998,43.85748880019839
24.265943,1.719365,114.511537,1,1,3.0,3.0,1,0,2.987406,0,0.38926,1,6,1,0,0,0,0,1,0,1,1643.3556801,38.73584909731795
26.0,1.632377,111.946655,1,1,3.0,3.0,1,0,2.737091,0,0.0,1,6,1,0,0,0,0,1,0,1,1610.4261666,42.01169339311818
26.0,1.642572,111.868169,1,1,3.0,3.0,1,0,2.623489,0,0.0,1,6,1,0,0,0,0,1,0,1,1609.691052,41.46271142508883
25.96701,1.654875,104.758713,1,1,3.0,3.0,1,0,2.612758,0,0.24629,1,6,1,0,0,0,0,1,0,1,1541.6174727999999,38.25249472786791
26.0,1.627567,107.482662,1,1,3.0,3.0,1,0,2.687378,0,0.0,1,6,1,0,0,0,0,1,0,1,1567.5631758,40.575199388580685
20.590046,1.736276,130.927138,1,1,3.0,3.0,1,0,1.852692,0,1.46361,1,6,1,0,0,0,0,1,0,1,1818.2526054,43.430232085883006
24.497373,1.737056,132.527011,1,1,3.0,3.0,1,0,2.86559,0,0.973864,1,6,1,0,0,0,0,1,0,1,1815.2483532999997,43.921459555574955
25.991886,1.580968,102.003378,1,1,3.0,3.0,1,0,1.003563,0,0.008127,1,6,1,0,0,0,0,1,0,1,1514.916307,40.81016918345623
25.908431,1.607128,103.026858,1,1,3.0,3.0,1,0,1.077253,0,0.162083,1,6,1,0,0,0,0,1,0,1,1525.1810415000002,39.88866671445868
18.177882,1.821566,142.102468,1,1,3.0,3.0,1,0,2.714949,0,1.999773,1,6,1,0,0,0,0,1,0,1,1937.0264661999997,42.82642255990604
18.112503,1.82773,152.720545,1,1,3.0,3.0,1,0,2.154949,0,1.999897,1,6,1,0,0,0,0,1,0,1,2039.2783818999997,45.7165432266296
26.0,1.656504,111.993054,1,1,3.0,3.0,1,0,2.893117,0,0.0,1,6,1,0,0,0,0,1,0,1,1610.9150256,40.81371335360645
26.0,1.637725,111.208963,1,1,3.0,3.0,1,0,2.70914,0,0.0,1,6,1,0,0,0,0,1,0,1,1603.3539497999998,41.46272429102737
25.902283,1.669701,104.585783,1,1,3.0,3.0,1,0,1.570188,0,0.210351,1,6,1,0,0,0,0,1,0,1,1540.2882484999998,37.514160973213095
25.540865,1.668709,104.754958,1,1,3.0,3.0,1,0,1.412049,0,0.143955,1,6,1,0,0,0,0,1,0,1,1543.6092075,37.61953044510411
20.520992,1.668642,124.704781,1,1,3.0,3.0,1,0,1.15635,0,0.786828,1,6,1,0,0,0,0,1,0,1,1758.7207907999998,44.78749397134055
20.871153,1.690614,129.769141,1,1,3.0,3.0,1,0,1.154698,0,1.71836,1,6,1,0,0,0,0,1,0,1,1805.7324396999998,45.40278651742437
26.0,1.622418,110.676343,1,1,3.0,3.0,1,0,2.691584,0,0.0,1,6,1,0,0,0,0,1,0,1,1598.2132451999998,42.04644560900542
26.0,1.643332,110.824698,1,1,3.0,3.0,1,0,2.709654,0,0.0,1,6,1,0,0,0,0,1,0,1,1599.6750983999998,41.03797590350559
21.768834,1.733383,135.524857,1,1,3.0,3.0,1,0,1.485736,0,1.950374,1,6,1,0,0,0,0,1,0,1,1856.8451968,45.10554054929648
20.891491,1.748313,133.573787,1,1,3.0,3.0,1,0,2.874336,0,1.624981,1,6,1,0,0,0,0,1,0,1,1842.2653109,43.7001437156947
20.941943,1.812963,138.730619,1,1,3.0,3.0,1,0,2.641489,0,0.481555,1,6,1,0,0,0,0,1,0,1,1891.6501436999997,42.20796778052687
20.989016,1.80734,155.872093,1,1,3.0,3.0,1,0,2.417122,0,0.952725,1,6,1,0,0,0,0,1,0,1,2055.9769296000004,47.718704652597346
18.367481,1.745644,133.665587,1,1,3.0,3.0,1,0,2.900857,0,1.508897,1,6,1,0,0,0,0,1,0,1,1855.0046336999999,43.864001718316715
21.051107,1.753266,133.852432,1,1,3.0,3.0,1,0,2.95311,0,1.445148,1,6,1,0,0,0,0,1,0,1,1844.1990230999997,43.54423294611752
26.0,1.632193,111.886611,1,1,3.0,3.0,1,0,2.617988,0,0.0,1,6,1,0,0,0,0,1,0,1,1609.849413,41.99862744956643
26.0,1.641098,111.818345,1,1,3.0,3.0,1,0,2.55057,0,0.0,1,6,1,0,0,0,0,1,0,1,1609.2100884,41.5187268520311
25.998646,1.640741,104.808542,1,1,3.0,3.0,1,0,2.653531,0,0.190061,1,6,1,0,0,0,0,1,0,1,1541.9217008,38.93288779653455
26.0,1.618573,104.928643,1,1,3.0,3.0,1,0,1.698767,0,0.0,1,6,1,0,0,0,0,1,0,1,1543.0284041999998,40.05248563719549
22.846357,1.757442,133.365094,1,1,3.0,3.0,1,0,2.84837,0,1.206059,1,6,1,0,0,0,0,1,0,1,1831.0904201,43.17975493327934
19.885655,1.763343,133.952675,1,1,3.0,3.0,1,0,2.835622,0,1.419473,1,6,1,0,0,0,0,1,0,1,1850.6571189,43.08020830022258
25.930376,1.610086,102.38745,1,1,3.0,3.0,1,0,1.050564,0,0.026033,1,6,1,0,0,0,0,1,0,1,1518.9449075999999,39.49558758912676
25.897815,1.664463,102.781971,1,1,3.0,3.0,1,0,1.068493,0,0.112122,1,6,1,0,0,0,0,1,0,1,1522.9832245,37.09955075410316
26.0,1.602025,104.899348,1,1,3.0,3.0,1,0,2.613928,0,0.0,1,6,1,0,0,0,0,1,0,1,1542.7173857999999,40.87278310995751
25.968792,1.632896,104.988925,1,1,3.0,3.0,1,0,1.239833,0,0.162279,1,6,1,0,0,0,0,1,0,1,1543.7795703999998,39.37553236426866
18.335019,1.771043,137.044959,1,1,3.0,3.0,1,0,2.861533,0,1.70464,1,6,1,0,0,0,0,1,0,1,1887.6448945,43.69229464880232
21.700748,1.789555,137.767787,1,1,3.0,3.0,1,0,2.832659,0,1.505775,1,6,1,0,0,0,0,1,0,1,1878.7984386,43.0187296337179
18.222536,1.801746,141.166265,1,1,3.0,3.0,1,0,2.418488,0,1.99507,1,6,1,0,0,0,0,1,0,1,1927.7933676,43.48543222258821
20.3756,1.787195,151.975864,1,1,3.0,3.0,1,0,2.304716,0,0.82666,1,6,1,0,0,0,0,1,0,1,2021.4199253999996,47.58069041822948
26.0,1.644141,111.942544,1,1,3.0,3.0,1,0,2.763005,0,0.0,1,6,1,0,0,0,0,1,0,1,1610.4078761999997,41.4111273342214
26.0,1.643355,111.600553,1,1,3.0,3.0,1,0,2.652616,0,0.0,1,6,1,0,0,0,0,1,0,1,1607.1233478000001,41.324115392363304
26.0,1.623707,105.037463,1,1,3.0,3.0,1,0,2.553198,0,0.0,1,6,1,0,0,0,0,1,0,1,1544.0823173999997,39.84087771662129
26.0,1.610636,105.423532,1,1,3.0,3.0,1,0,2.180566,0,0.0,1,6,1,0,0,0,0,1,0,1,1547.7650519999997,40.63897619288289
25.943827,1.629491,104.839068,1,1,3.0,3.0,1,0,2.20979,0,0.114698,1,6,1,0,0,0,0,1,0,1,1542.4521497,39.48382508216453
25.291974,1.684768,104.821175,1,1,3.0,3.0,1,0,1.444379,0,0.224482,1,6,1,0,0,0,0,1,0,1,1545.4435845999997,36.929107649394574
25.653233,1.66494,110.92217,1,1,3.0,3.0,1,0,1.604075,0,0.029728,1,6,1,0,0,0,0,1,0,1,1602.2795288999996,40.01484901939078
25.783865,1.655646,110.21734,1,1,3.0,3.0,1,0,1.528258,0,0.01586,1,6,1,0,0,0,0,1,0,1,1594.8824613,40.208230144038275
19.17614,1.666194,124.805868,1,1,3.0,3.0,1,0,1.228838,0,0.792553,1,6,1,0,0,0,0,1,0,1,1766.0076239999999,44.95560768494614
21.207423,1.707508,121.864326,1,1,3.0,3.0,1,0,1.615548,0,1.376534,1,6,1,0,0,0,0,1,0,1,1728.2961559,41.79757605004097
21.633056,1.754174,133.783955,1,1,3.0,3.0,1,0,1.94595,0,1.493018,1,6,1,0,0,0,0,1,0,1,1840.808118,43.476912105888246
21.009596,1.714193,131.866734,1,1,3.0,3.0,1,0,1.709556,0,1.592494,1,6,1,0,0,0,0,1,0,1,1825.2610926000002,44.87617318313619
26.0,1.62439,110.008636,1,1,3.0,3.0,1,0,2.507461,0,0.0,1,6,1,0,0,0,0,1,0,1,1591.8068076,41.69136989442156
26.0,1.638836,110.970479,1,1,3.0,3.0,1,0,2.644135,0,0.0,1,6,1,0,0,0,0,1,0,1,1601.0665032,41.31773156322898
26.0,1.621245,111.267334,1,1,3.0,3.0,1,0,2.605685,0,0.0,1,6,1,0,0,0,0,1,0,1,1603.8846474,42.33215551561567
